class,tweet
1,finally homeee  vane's myspace:: www.myspace.com/vane_8263 yane's myspace:: www.myspace.com/dizhunny4u ADD US&lt;33
1,5 more to go Kim 
1,#ASOT400 SAVE SIMON FOR LAST!   cause his stuff bumps the hardest  
1,He played ball with me 
1,"On the train, heading back home. Had a great day out with some Tweeples. loaned me his 3 USB datacard &amp; got it working! "
1,"Yeah, agree.....! Lets have chocolate and coffee and Bible chats soon.....! "
1,all is fine and dandy here  love your fishy photos so much. you should do a series on them
1,Hello back right at you ! Translation to Lebanese for a 10 year old: ?? ?? ?????? ??????? 
1,great  my earliest bus comes at 11am so meet dt at.. I dunno when the bus comes hah hmm 12pm? Antony might join us as well ?
1,"The most important thing with pregnancy, with birth, with childrearing is to simply Trust Your Instincts. "
1,Admiring my first sunburn of '09. 
1,You're in luck! We've extended the video deadline until just before Mom's Day. Rock your party &amp; then make a video 
1,"well got to get to bed, getting up in 5 hrs.  Going fishing..lol, I still laugh at myself, oh how I changed getting older..  lol...   "
1,Heading home. Haunting was good.  http://myloc.me/2y3
1,I was wondering about that 
1,"u'K, got it , my Jp at 24 Tau blesses your Cap Vn and Mn, lol &gt;;-), All other Sag's are paying their dues "
1,looking forward to the upcoming #ipl season 
1,Change your picture mate 
1,could you please give us a shoutout? Your such an inspiration! I would love to meet you 
1,"Hey kristen, im excited for the next twilight edition! "
1,"yes, really.  handbaskets are as perfectly legal means of transportation."
1,"true dattt! hahh.. i always say christianity isnt a 'religon', its a relationship.. cuz Jesus is alive "
1,Sleeping now 
1,Getting ready to work 
1,my fave...total recall. 
1,She says me being a dork is what caught caught heart. 
1,it most be a good one 
1,I smell so good 
1,hey amy  hows are your holidays? good?
1,Good night Michelle! 
1,May you have a fantastic weekend too  take care!
1,I love you 
1,I just love that  #cellophanenoodles
1,Just got back from band practice.  Have a gig tomorrow night.  Sounded pretty good for not playing for a month... 
1,Follow me  twitter.com/adcoadc
1,My phone always sucks  And we'll get naked together so we can sell the DVD's on Amazon and start our own makeup company 
1,"thanks, i'll be looking for yours "
1,i'm you &quot;air hostess&quot;  yes flight attendant
1,On Skype chatting with friends 
1,funny. The carpet looks the same here at yyc's gateway 
1,hey a few Men should take it too 
1,Haha i think i messed the lyrics up in my last tweet. Whoops 
1,Save Yourself! Get out of that fav 5 facebook nightmare! 
1,"Easter Bunny only brings one, on purpose. Now that it's gone I am looking for other junk food in the house! "
1,"awesome. we're from there, so i was interested. "
1,wow did your iPod break? You haven't posted in hours 
1,soo bored. like really. i wanna watch footloose  i think i'm starting to get an obsession w/ putting 'xoxo' at the end of errthinggg. xoxo
1,"lmao, that made my day "
1,LOL!!  Good for Mom!  
1,(Anonymous_User5278020:Office): that x10 must be a very clever thing  i only knew x11 
1,Made tacos for dinner. Now a frosty and Twilight. A Pretty G rated Friday night 
1,"OH HECK, they gave me a picture tonight, that they had taken somewhere.  I'll scan it in and get it emailed? Face Book? My Space? What?!  "
1,"a doctaaaa haha i hope this wasnt a joke cuz if it was, i will feel pretty dumb "
1,"My friend, I think is right. Time to call a taxi. Good thing the phone is there in your hands. "
1,absolutely ;) I think its just the competitor in me that wants to tie or beat the new standing family record   
1,This is me at the Zoo  http://twitpic.com/3i61o
1,Beatles A-Z on my local radio station...great for the project I'm working on!    Very  happy tonight!
1,Have a great night and an amazing day tomorrow!!!  -Steve
1,You're on twitter now?  I underestimated Oprah's influence 
1, I don't believe that hate is more potent than love. I choose not to associate with pessimists who do. Enjoy your evening.
1,Is watchin and on talk abt twitter!!!! 
1,ahahahahah i love jay im his hoe where having tew babies 
1,Got to pet a police pony!  omg I WANT ONE!
1,http://twitpic.com/3i63i just a lil something I made for Fred and Twilight fans 
1,i fess up - that was me! but right - don't knock it till you've tried i 
1,***happy dance*** i love free stuff   (not an invitation to send me ads)
1,(Yu aint sheiit hoe. Shut up. 
1,oooo i like that... im gonna be at the college sunday to work on the rest of my 3d as well as finish the editing! 
1,yayay WEEKEND!!!! just in time too 
1,"Probably till Algebra, right? LOL -- (not saying ur not a math whiz) "
1,Welcome to the world of Twitter. 
1,do u watch desperate housewives too??  such a good show!!  
1,"say..? lol. i love some rpatz.. all of his..flat and all. its okay, more for me "
1,"I agree, and it is a great way 2 stay updated w/ ur friends interests and activities! It's also easy 2 update and read via mobile "
1,"recruit!  the aliens will only return for us if we can... er, um, tell them Twitter is very fun "
1,Could someone tell me about tweet deck? Is it true you put your status in and it goes automatically to fb and my space? 
1,4hours boom boom  http://www.4hoursmusic.com
1,But you're IMing with meeeeee. 
1,Watching Oprah show talk about Twitter 
1,"Oh, good it there! Thanks "
1,"Oh, you didn't see my convo earlier? I'm heading out to with &amp; for a video shoot! "
1,I love a good book 
1,"Lol. Your welcome.   Fifth Element is one of my favorite movies, and well Star Trek.. is Star Trek! ;)"
1,"You're cool in my book because you actually follow people, update regularly and participate in conversations w/ your followers "
1,oh ok. makes sense. cool 
1,productive friday night  i found an old song that i lost all documentation on... SO STOKED
1,productive friday night  i found an old song that i lost all documentation on... SO STOKED
1,http://twitpic.com/3i55a Sorry i didn't send it before...here's the pic i made for you. 
1,heh time for some chocolate bunny leg 
1,"Lucky Paigee  I'm gonna gooo. Dan is going to sleep and so am I  Keep being yourselff. Oh and btw, thats a awesome duck "
1,Your Seekers are patiently awaiting your tweet Please make us S.A.F.E. 
1,Follow me  twitter.com/adcoadc.. Van is in the driveway 
1,heading to dreamland 
1,Full of paint and sweat..... Woot woot 
1,my first twitter comment 
1,"hey Tammy, it's Kendra from HSBS, when you rest your cursor on a message, there is a star and an arrow, click on the arrow "
1,",, i love the moments you have with lil kids they can make you laugh just at the perfect time  &lt;3 big fan,, love..taylor"
1,I don't even know what that means!! 
1,wow... U got to take care of the proper funeral arrangements for the fish... I hope ur ok! 
1,"Michael, wine, bed.. Loving my comfy friday "
1,good calls  interested to see the plethora of others...
1,"(Earmuffs You can't peanut butter a dick up your wife's ass? Sorry, had to say it! "
1,I hear you. I have been saying that for a while! 
1,"not that it's a competition, but there's a to do about Oprah's twitter following hitting the 200k+ mark. You're twice that! "
1,i'z eatin. i'z awake  http://www.ustream.tv/channel/hamsterhammy
1,thanks for the mention! 
1,"Hi Oprah, welcome to Twitter! You're going to love it! Before up know it, you'll be addicted like the rest of us twits! "
1,Came from a video shoot this evening. Found a new great vendor for CustomPCPlanet.com. Tomorrow is another day 
1,"I would like to write something wholesome, but come on...just look at the people I associate with. "
1,Stomp the yard is on! Wooot colombus short is sooo freakin fine *squirt* 
1,Sting Rays are one of my top five favorite sea creatures 
1,is excited for monday 
1,Jacksonville knows how to party!! The show tonight was amazing!  Elvis was in the house   http://twitpic.com/3i648
1,Thank you 
1,4hours boom boom  http://www.4hoursmusic.com
1,you're hot. Just letting you know in case all the slut sufi girls and crazed teens haven't told you yet. 
1,Family bonding... Without my sister. I win! 
1,Going to see 17 Again!  ZAC EFRON oh yes.  It's going to be great!  
1,the fun has been had. and it was fun. very very fun 
1,yes it was/is 
1,"thanks for your prayers for mom, she should be coming home tomorrow. Now you can pray for me. "
1,picking up more party goers from the airport soon ... hope they know where to go from there 
1,"With any luck, wife will call while she's on Regent street, the boys will be crying in the background, guilt, apple store, MB pro, me... "
1,awesome vids - totally smiling again!!!!! Wow. I'm manic or something. 
1,http://twitpic.com/3i5xt - AWESOME! 
1,Almost at my party!! I'm excited 
1,Had a grand time at Mah Jongg today 
1, miss you too 
1,"I like the chick, comon! "
1,Yea so I've gott a GF noww 
1,I used to be made fun of when I was younger...my name is very close to Sir McCartney.  LOL.  
1,if my neighbors heard me singing...i hope they know i'm just playing around 
1,So happy. 17 Again was wonderful. I'm so satisfied with my life at the moment 
1,"I'm and good and glad you are too!   Don't you think we should get the new twitter, Oprah to share in twitter causes? "
1,just got back from Hannah Montana round 2 ! so good the second time  work tomorrow 9-4
1,yeah better then love we made delicious 
1,basically 
1,aw yay :] good ish bad day amanda's tomorrow? 
1,..watching now as you were introduced...asking about Adam 
1,Oprah and ashton kutcher are talking about twitter 
1,"With my sister from another mister, Kayla "
1,it is SO fun!! Oooo awesome! I need to visit soon and dance 
1,I have been so productive the past 2 days. I'm going to turn on Lost &amp; clean my room. 
1,I had a fun night!  Time for bed... tomorrow is going to be a test.  NightNight Tweetertots 
1,Fortune cookie says your friends appreciate your WordPress installation skills  (as well as other tech stuff)
1,"Hey, how are you? "
1,snuggies? what's that? 
1,nyproperty4sale LOL u 2 make me laugh and thats a good thing 
1,I'll be happy to get a cover up that says &quot; follow on twitter&quot; if you'll fund it LOL and I win of course 
1,Feels so good to lay down 
1,yay! lovin' it  thanks for verifying!
1,"June 16th!  So far away. I'm excited! BUT I might go alone, even though I bought two tix. Sadness. "
1,i saw that a couple days ago... it brought a tear to my eye haha!! 
1,Hello there! Hope you are having a wonderful evening! 
1,Barbacoa...table for twelve  Blame it on the a-a-a-a...
1,is up way too late but catching up on some Perezito 
1,"Bowlin' with KittyMalicious, Melamosh, Lindsey, Haley, Stasha, and Danielle. "
1,"I had a really amazing night tonight, even though John couldn't make it... 17 Again is one of the best movies i have seen in a LONG time "
1,hope u are on the improve soon 
1,"that was an awesome cake-party!! of course, awesomeness was enhanced because of and being around  #fb"
1,"Well, as long as you've got the bunny ears! "
1,"Gotta work with whatcha got, man. "
1,I feeling a little better &amp; spent the evening with her best friend 
1,Yes you do! It gets better after a while 
1,The Runaway Sons never fail to brighten my days.  and Jimbo is AMAZING as their new singer!
1,#asot400 twitterers are dying down? good more room for us to spam  haha GO SIMON!!!
1,It's my dad's old recliner. You're welcome to give it a rock any time. Hope you're well! 
1,it stands for &quot;retweet&quot; its kinda like if u c something u like...and u want to let more people know about it 
1,Having lunch at PeriPeri Chicken now  yum yum pumpkin soup!
1,Hey guys.... come visit me on Youtube http://www.youtube.com/user/SirAlmoIs and Add me as a Friend  
1,Anything! 
1,"LOL, Love is too keen! We avoid the sharp edge to preserve ourselves only to realize that we need that edge! We need to cut our teeth! "
